225013001	Feeling bad	Feeling bad
429513001	Rupture of Achilles tendon	tore my left Achilles tendon by simply jumping in the air
429513001	Rupture of Achilles tendon	Rupture of Achilles tendon
76948002	Severe pain	extremely tender calves
76948002	Severe pain	Severe pain
11072008	Nonspecific abdominal symptom	extreme abdominal issues
11072008	Nonspecific abdominal symptom	Nonspecific abdominal symptom
3877011000036101	Lipitor	Lipitor
3877011000036101	Lipitor	Lipitor
57676002	Arthralgia	joint pain
57676002	Arthralgia	Arthralgia
10601006	Pain in lower limb	legs ached
10601006	Pain in lower limb	Pain in lower limb
249903005	Difficulty standing up	I had trouble standing up from sitting position
249903005	Difficulty standing up	Difficulty standing up
248096004	Lack of libido	sex drive became non-existant
248096004	Lack of libido	Lack of libido
422587007	Nausea	nausea
422587007	Nausea	Nausea
282145008	Unable to walk	cannot walk even a short distance due to pain
282145008	Unable to walk	Unable to walk
84114007	Heart failure	weak heart muscle
84114007	Heart failure	Heart failure
22253000	Pain	pain
22253000	Pain	Pain
22253000	Pain	pain
22253000	Pain	Pain
3904011000036106	Zocor	zocor
3904011000036106	Zocor	Zocor
16046003	Muscle rigidity	muscles stiff
16046003	Muscle rigidity	Muscle rigidity
931804011000036107	omega-3-acid ethyl esters-90	omega 3
931804011000036107	omega-3-acid ethyl esters-90	omega-3-acid ethyl esters-90
22253000	Pain	pain
22253000	Pain	Pain
224960004	Tired	VERY VERY TIRED
224960004	Tired	Tired
61387006	Moderate anxiety	hightened Anxiety Levels
61387006	Moderate anxiety	Moderate anxiety
418363000	Itching of skin	skin itchiness
418363000	Itching of skin	Itching of skin
4138011000036106	Lipidil	Lipidil Micro
4138011000036106	Lipidil	Lipidil
30989003	Knee pain	chronic knee pain
30989003	Knee pain	Knee pain
3877011000036101	Lipitor	Lipitor
3877011000036101	Lipitor	Lipitor
399044006	Glossopyrosis	Burning of tongue
399044006	Glossopyrosis	Glossopyrosis
3877011000036101	Lipitor	Lipitor
3877011000036101	Lipitor	Lipitor
84229001	Fatigue	fatigue
84229001	Fatigue	Fatigue
68962001	Myalgia	aching muscles
68962001	Myalgia	Myalgia
76948002	Severe pain	back pain
76948002	Severe pain	Severe pain
25064002	Headache	HEADACHES
25064002	Headache	Headache
3877011000036101	Lipitor	Liptor
3877011000036101	Lipitor	Lipitor
288228002	Myalgia/myositis - forearm	Muscle aches in elbows
288228002	Myalgia/myositis - forearm	Myalgia/myositis - forearm
302226006	Peripheral neuropathy	Peripheral Neuropathy
302226006	Peripheral neuropathy	Peripheral neuropathy
102556003	Pain in upper limb	Pain in arms
102556003	Pain in upper limb	Pain in upper limb
162076009	Excessive upper gastrointestinal gas	get tired vry easily
162076009	Excessive upper gastrointestinal gas	Excessive upper gastrointestinal gas
13791008	Asthenia	Weak
13791008	Asthenia	Asthenia
21395011000036107	ramipril	ramipril
21395011000036107	ramipril	ramipril
386661006	Fever	fever
386661006	Fever	Fever
13791008	Asthenia	weakness
13791008	Asthenia	Asthenia
161882006	Stiff neck	stiff neck
161882006	Stiff neck	Stiff neck
309537005	Numbness of lower limb	numbness in upper legs from knee to thigh
309537005	Numbness of lower limb	Numbness of lower limb
279039007	Low back pain	lower back pain
279039007	Low back pain	Low back pain
228158008	Walking disability	could hardly walk
228158008	Walking disability	Walking disability
278040002	Loss of hair	Loss of hair
267052005	Flatulence/wind	mild flatuelence
267052005	Flatulence/wind	Flatulence/wind
3877011000036101	Lipitor	lipitor
3877011000036101	Lipitor	Lipitor
68962001	Myalgia	muscle pain
68962001	Myalgia	Myalgia
88092000	Muscle atrophy	Muscle wasting
88092000	Muscle atrophy	Muscle atrophy
68962001	Myalgia	debilitating muscle pain in my arms
68962001	Myalgia	Myalgia
193093009	Bell's palsy	Bell's palsy
193093009	Bell's palsy	Bell's palsy
373931001	Sensation of heaviness in limbs	Heavy limbs
373931001	Sensation of heaviness in limbs	Sensation of heaviness in limbs
3877011000036101	Lipitor	Lipitor
3877011000036101	Lipitor	Lipitor
247806005	Ill-at-ease	uneasiness
247806005	Ill-at-ease	Ill-at-ease
50219008	Hoarse	dry throat/hoarseness
50219008	Hoarse	Hoarse
3877011000036101	Lipitor	Lipitor
3877011000036101	Lipitor	Lipitor
367391008	Malaise	feel like shit all the time
367391008	Malaise	Malaise
55300003	Muscle cramp	Muscle cramp
3877011000036101	Lipitor	Lipitor
3877011000036101	Lipitor	Lipitor
3877011000036101	Lipitor	LIPITOR
3877011000036101	Lipitor	Lipitor
53430007	Mastalgia	breast pain
53430007	Mastalgia	Mastalgia
3877011000036101	Lipitor	Lipitor
3877011000036101	Lipitor	Lipitor
3877011000036101	Lipitor	Lipitor
3877011000036101	Lipitor	Lipitor
62315008	Diarrhoea	diahhrea
62315008	Diarrhoea	Diarrhoea
90673000	Burning sensation	burning sensations in legs
90673000	Burning sensation	Burning sensation
82991003	Generalised aches and pains	ache all over
82991003	Generalised aches and pains	Generalised aches and pains
309774006	Weakness of limb	arm weakness
309774006	Weakness of limb	Weakness of limb
90673000	Burning sensation	elbows would burn like fire
90673000	Burning sensation	Burning sensation
26544005	Muscle weakness	when I went to sit down instead of sitng normaly I would almost fall down in the chair no control no strength, upon getting up I had to hold on to something to get up
26544005	Muscle weakness	Muscle weakness
271807003	Rash	rashes
271807003	Rash	Rash
76948002	Severe pain	ache was extreme, almost unbearable
76948002	Severe pain	Severe pain
161874006	Heavy feeling	feeling like I was walking through waist-deep mud
161874006	Heavy feeling	Heavy feeling
65124004	Swelling	swelling
65124004	Swelling	Swelling
6206011000036109	Lipitor 40 mg tablet: film-coated	Lipitor 40mg
6206011000036109	Lipitor 40 mg tablet: film-coated	Lipitor 40 mg tablet: film-coated
3877011000036101	Lipitor	Lipitor
3877011000036101	Lipitor	Lipitor
3384011000036100	Arthrotec	Arthrotec
3384011000036100	Arthrotec	Arthrotec
21821011000036104	codeine	codeine
3877011000036101	Lipitor	lipitor
3877011000036101	Lipitor	Lipitor
404640003	Dizziness	intense dizziness
404640003	Dizziness	Dizziness
26544005	Muscle weakness	loss of strength
26544005	Muscle weakness	Muscle weakness
247640008	Unable to think clearly	Fuzzy thinking
247640008	Unable to think clearly	Unable to think clearly
131148009	Bleeding	Bleeding
230145002	Difficulty breathing	difficulty breathing
230145002	Difficulty breathing	Difficulty breathing
40806005	Derealisation	HAND FEELS LIKE IT'S NOT MINE
40806005	Derealisation	Derealisation
3384011000036100	Arthrotec	Arthrotec
3384011000036100	Arthrotec	Arthrotec
271681002	Stomach ache	Stomach ache
271681002	Stomach ache	Stomach ache
298753001	Numbness of upper limb	Numbness of upper limb
47933007	Foot pain	Pain in feet
47933007	Foot pain	Foot pain
6205011000036102	Lipitor 20 mg tablet: film-coated	Lipitor 20mg
6205011000036102	Lipitor 20 mg tablet: film-coated	Lipitor 20 mg tablet: film-coated
16046003	Muscle rigidity	muscle stiffness
16046003	Muscle rigidity	Muscle rigidity
77692006	Hypersomnia	INCREASE IN SLEEP REQUIREMENT
77692006	Hypersomnia	Hypersomnia
3848011000036104	Pravachol	pravachol
3848011000036104	Pravachol	Pravachol
15611000168108	Naprosyn	Naprosyn
15611000168108	Naprosyn	Naprosyn
22253000	Pain	pain
22253000	Pain	Pain
35489007	Depression	depression
35489007	Depression	Depression
3424008	Tachycardia	rapid heart beat
3424008	Tachycardia	Tachycardia
239720000	Tear of meniscus of knee	tore my knee
239720000	Tear of meniscus of knee	Tear of meniscus of knee
248255005	Cannot sleep at all	Cannot sleep at all
16331000	Heartburn	Heartburn
21242011000036102	simvastatin	Simvistatin
21242011000036102	simvastatin	simvastatin
278040002	Loss of hair	Hair loss
278040002	Loss of hair	Loss of hair
49218002	Hip pain	Hip pain
49218002	Hip pain	Hip pain
57676002	Arthralgia	joint pain
57676002	Arthralgia	Arthralgia
10601006	Pain in lower limb	leg pain
10601006	Pain in lower limb	Pain in lower limb
8510008	Reduced mobility	decreased mobility
8510008	Reduced mobility	Reduced mobility
297142003	Foot swelling	swollen feet
297142003	Foot swelling	Foot swelling
161873000	Heavy legs	felt like I had lead in my legs
161873000	Heavy legs	Heavy legs
22253000	Pain	pain
22253000	Pain	Pain
3877011000036101	Lipitor	Lipitor
60238002	Muscle twitch	Deeper muscle twitches on arms sides
60238002	Muscle twitch	Muscle twitch
22253000	Pain	afterpain
22253000	Pain	Pain
3877011000036101	Lipitor	Lipitor
3877011000036101	Lipitor	Lipitor
39621005	Gallbladder disorder	Gallbladder disorder
248490000	Bloating symptom	bloating
248490000	Bloating symptom	Bloating symptom
279039007	Low back pain	Low back pain
3877011000036101	Lipitor	Lipitor
162290004	Dry eyes	dry eyes
162290004	Dry eyes	Dry eyes
3877011000036101	Lipitor	Lipitor
3877011000036101	Lipitor	Lipitor
23924001	Tight chest	tighening of the chest
23924001	Tight chest	Tight chest
309774006	Weakness of limb	Weakness of limb
404640003	Dizziness	dizzines
404640003	Dizziness	Dizziness
250084002	Cramp in calf	calf cramps
250084002	Cramp in calf	Cramp in calf
271587009	Stiffness	Stiffness
271587009	Stiffness	Stiffness
427475007	Pain radiating to lumbar region of back	pain traveling to my buddocks
427475007	Pain radiating to lumbar region of back	Pain radiating to lumbar region of back
57676002	Arthralgia	joint pain
57676002	Arthralgia	Arthralgia
3723001	Arthritis	arthritis
3723001	Arthritis	Arthritis
30989003	Knee pain	knee pain
30989003	Knee pain	Knee pain
161882006	Stiff neck	Stiff neck
422400008	Vomiting	vomiting
422400008	Vomiting	Vomiting
3877011000036101	Lipitor	lipitor
3877011000036101	Lipitor	Lipitor
77424011000036100	ubidecarenone	ubidecarenone
57676002	Arthralgia	joint pain
57676002	Arthralgia	Arthralgia
277521002	Loss of motivation	loss the will to do anything
277521002	Loss of motivation	Loss of motivation
40917007	Confusion	confusion
40917007	Confusion	Confusion
250084002	Cramp in calf	cramps in my left calf
250084002	Cramp in calf	Cramp in calf
386033004	Neuropathy	NEUROPATHY
386033004	Neuropathy	Neuropathy
84229001	Fatigue	fatigue
84229001	Fatigue	Fatigue
161891005	Backache	pain in back
161891005	Backache	Backache
3384011000036100	Arthrotec	arthrotec
3384011000036100	Arthrotec	Arthrotec
76948002	Severe pain	severe pain in my limbs
76948002	Severe pain	Severe pain
82991003	Generalised aches and pains	Body Pains
82991003	Generalised aches and pains	Generalised aches and pains
367391008	Malaise	Malaise
367391008	Malaise	Malaise
75694006	Pancreatitis	pancreas is very swollen
75694006	Pancreatitis	Pancreatitis
62507009	Pins and needles	fingers and toes were tingling
62507009	Pins and needles	Pins and needles
315642008	Influenza-like symptoms	coming down with the flu
315642008	Influenza-like symptoms	Influenza-like symptoms
3424008	Tachycardia	my heart rate jumped to 106
3424008	Tachycardia	Tachycardia
30989003	Knee pain	Knee pain
22253000	Pain	Pain
3877011000036101	Lipitor	Lipitor
3877011000036101	Lipitor	Lipitor
282145008	Unable to walk	unable to walk
282145008	Unable to walk	Unable to walk
25064002	Headache	headaches
25064002	Headache	Headache
161891005	Backache	back ache
161891005	Backache	Backache
22253000	Pain	pains
22253000	Pain	Pain
3723001	Arthritis	arthritis
3723001	Arthritis	Arthritis
250084002	Cramp in calf	muscle cramps in my calf muscles
250084002	Cramp in calf	Cramp in calf
22253000	Pain	pain
22253000	Pain	Pain
21589011000036108	clonidine	clonidine
21589011000036108	clonidine	clonidine
279039007	Low back pain	lower back pain
279039007	Low back pain	Low back pain
449918009	Cramp in lower leg	leg cramps
449918009	Cramp in lower leg	Cramp in lower leg
55300003	Muscle cramp	Muscle spasms
55300003	Muscle cramp	Muscle cramp
45326000	Shoulder pain	Soreness in shoulder
45326000	Shoulder pain	Shoulder pain
418290006	Itching	itching
418290006	Itching	Itching
166830008	Serum cholesterol raised	cholesterol climbed
166830008	Serum cholesterol raised	Serum cholesterol raised
300954003	Pain in calf	calves are sore and tender to the touch
300954003	Pain in calf	Pain in calf
8708008	Sharp pain	sharp pain in my stomach
8708008	Sharp pain	Sharp pain
3877011000036101	Lipitor	Lipitor
3877011000036101	Lipitor	Lipitor
271782001	Drowsy	sleepy
271782001	Drowsy	Drowsy
51197009	Stomach cramps	Stomach cramps
51197009	Stomach cramps	Stomach cramps
47933007	Foot pain	bottoms of feet hurt
47933007	Foot pain	Foot pain
83901003	Sjögren's syndrome	sorgren's syndrome
83901003	Sjögren's syndrome	Sjögren's syndrome
449917004	Cramp in lower limb	thigh cramps
449917004	Cramp in lower limb	Cramp in lower limb
26889001	Myositis	inflammation of my foot muscles
26889001	Myositis	Myositis
21242011000036102	simvastatin	simvastatin
21242011000036102	simvastatin	simvastatin
22298006	Myocardial infarction	heart attack
22298006	Myocardial infarction	Myocardial infarction
56608008	Pain in wrist	wrist pain
56608008	Pain in wrist	Pain in wrist
249940002	Shoulder girdle weakness	in shoulders weakness
249940002	Shoulder girdle weakness	Shoulder girdle weakness
193462001	Insomnia	insomnia
193462001	Insomnia	Insomnia
419723007	Mentally dull	foggy thinking
419723007	Mentally dull	Mentally dull
6389006	Disturbance in physical behaviour	changes in physical activity
6389006	Disturbance in physical behaviour	Disturbance in physical behaviour
224960004	Tired	very tired
224960004	Tired	Tired
82991003	Generalised aches and pains	pains all over body
82991003	Generalised aches and pains	Generalised aches and pains
45326000	Shoulder pain	shoulder pain
45326000	Shoulder pain	Shoulder pain
250082003	Hand cramps	cramps in my fingers
250082003	Hand cramps	Hand cramps
10601006	Pain in lower limb	leg pain
10601006	Pain in lower limb	Pain in lower limb
449917004	Cramp in lower limb	LEG CRAMPS
449917004	Cramp in lower limb	Cramp in lower limb
51197009	Stomach cramps	sever abdominal cramps
51197009	Stomach cramps	Stomach cramps
209777000	Rupture tendon thigh	Torn ham string
209777000	Rupture tendon thigh	Rupture tendon thigh
26544005	Muscle weakness	muscle weakness
26544005	Muscle weakness	Muscle weakness
22253000	Pain	pain
22253000	Pain	Pain
21930011000036101	ezetimibe	ezetimbe
21930011000036101	ezetimibe	ezetimibe
301345002	Difficulty sleeping	trouble sleeping
301345002	Difficulty sleeping	Difficulty sleeping
224960004	Tired	very, very tired all the time
224960004	Tired	Tired
3877011000036101	Lipitor	Lipitor
3877011000036101	Lipitor	Lipitor
309537005	Numbness of lower limb	top outer thigh muscle starts to feel very warm, then get numb and lastly it starts to feel very cool (Like the icy hot patch)
309537005	Numbness of lower limb	Numbness of lower limb
249489001	Choking	choking the throat
249489001	Choking	Choking
76948002	Severe pain	Severe foot pain
76948002	Severe pain	Severe pain
236423003	Renal impairment	Renal impairment
95847005	Injury of muscle	muscle damage
95847005	Injury of muscle	Injury of muscle
4249000	Poor peripheral circulation	poor circulation
4249000	Poor peripheral circulation	Poor peripheral circulation
235999009	Intra-abdominal haematoma	Intra-abdominal haematoma
429783005	Paraesthesia of lower extremity	legs tingling in
429783005	Paraesthesia of lower extremity	Paraesthesia of lower extremity
3877011000036101	Lipitor	Lipitor
3877011000036101	Lipitor	Lipitor
55300003	Muscle cramp	severe cramping
55300003	Muscle cramp	Muscle cramp
399153001	Vertigo	vertigo
399153001	Vertigo	Vertigo
271681002	Stomach ache	stomach pain
271681002	Stomach ache	Stomach ache
70733008	Limitation of joint movement	movement is restricted and it is impossible to make a fist
70733008	Limitation of joint movement	Limitation of joint movement
76742009	Postmenopausal bleeding	Postmenopausal bleeding
162059005	Upset stomach	sick to stomach
162059005	Upset stomach	Upset stomach
84229001	Fatigue	fatigue
84229001	Fatigue	Fatigue
248255005	Cannot sleep at all	Couldn't sleep
248255005	Cannot sleep at all	Cannot sleep at all
84229001	Fatigue	fatigue
84229001	Fatigue	Fatigue
40917007	Confusion	mental confusion
40917007	Confusion	Confusion
14760008	Constipation	constipation
14760008	Constipation	Constipation
3877011000036101	Lipitor	Lipitor
29857009	Chest pain	Chest pains
29857009	Chest pain	Chest pain
3904011000036106	Zocor	Zocor
3904011000036106	Zocor	Zocor
62315008	Diarrhoea	Diarrhoea
3877011000036101	Lipitor	lipitor
3877011000036101	Lipitor	Lipitor
238810007	Flushing	body flushes
238810007	Flushing	Flushing
230145002	Difficulty breathing	difficulty breathing
230145002	Difficulty breathing	Difficulty breathing
278040002	Loss of hair	hair thinning
278040002	Loss of hair	Loss of hair
3877011000036101	Lipitor	Lipitor
289903006	Menopause present	Menopause present
250991000119100	Stumbling gait	stumbeling
250991000119100	Stumbling gait	Stumbling gait
162076009	Excessive upper gastrointestinal gas	gas
162076009	Excessive upper gastrointestinal gas	Excessive upper gastrointestinal gas
13791008	Asthenia	extreme fatigue
13791008	Asthenia	Asthenia
44077006	Numbness	numbness
44077006	Numbness	Numbness
279039007	Low back pain	Low back pain
25064002	Headache	frequent headaches
25064002	Headache	Headache
249938007	Weakness of back	in back weakness
249938007	Weakness of back	Weakness of back
81680005	Neck pain	Neck pain
81680005	Neck pain	Neck pain
193462001	Insomnia	insomnia
193462001	Insomnia	Insomnia
248274002	Lack of energy	lack of energy
248274002	Lack of energy	Lack of energy
84229001	Fatigue	fatigue
84229001	Fatigue	Fatigue
55300003	Muscle cramp	severe cramping
55300003	Muscle cramp	Muscle cramp
246636008	Blurred vision - hazy	blurred vision
246636008	Blurred vision - hazy	Blurred vision - hazy
301345002	Difficulty sleeping	poor sleep
301345002	Difficulty sleeping	Difficulty sleeping
125667009	Contusion	bruising
125667009	Contusion	Contusion
68962001	Myalgia	Myalgia
3877011000036101	Lipitor	Lipitor
3877011000036101	Lipitor	Lipitor
3848011000036104	Pravachol	Pravachol
3848011000036104	Pravachol	Pravachol
76948002	Severe pain	Severe Joint Pain
76948002	Severe pain	Severe pain
62315008	Diarrhoea	diarrhea
62315008	Diarrhoea	Diarrhoea
250082003	Hand cramps	serious cramping hands
250082003	Hand cramps	Hand cramps
22253000	Pain	pain
22253000	Pain	Pain
13791008	Asthenia	Extreme fatigue
13791008	Asthenia	Asthenia
49218002	Hip pain	hip hurt
49218002	Hip pain	Hip pain
254935002	Intracranial tumour	brain tumor
254935002	Intracranial tumour	Intracranial tumour
57676002	Arthralgia	painful joints
57676002	Arthralgia	Arthralgia
271807003	Rash	rashes
271807003	Rash	Rash
95891005	Influenza-like illness	Influenza-like illness
29164008	Speech impairment	difficulty with speech
29164008	Speech impairment	Speech impairment
61777011000036104	codeine + ibuprofen	Ibuprofen plus
61777011000036104	codeine + ibuprofen	codeine + ibuprofen
193462001	Insomnia	insomnia
193462001	Insomnia	Insomnia
25064002	Headache	headaches
25064002	Headache	Headache
68962001	Myalgia	chronic muscle pain
68962001	Myalgia	Myalgia
3877011000036101	Lipitor	Lipitor
248255005	Cannot sleep at all	NO SLEEP
248255005	Cannot sleep at all	Cannot sleep at all
3877011000036101	Lipitor	Lipitor
3877011000036101	Lipitor	Lipitor
60032008	Unable to concentrate	not being able to concentrate
60032008	Unable to concentrate	Unable to concentrate
36349006	Burning pain	calf of left leg began to burn
36349006	Burning pain	Burning pain
449917004	Cramp in lower limb	leg cramps
449917004	Cramp in lower limb	Cramp in lower limb
3877011000036101	Lipitor	Lipitor
3877011000036101	Lipitor	Lipitor
3877011000036101	Lipitor	Lipitor
3877011000036101	Lipitor	Lipitor
129565002	Myopathy	damaging my muscles
129565002	Myopathy	Myopathy
80690008	Degenerative disease of the central nervous system	neurodegenerative diseases
80690008	Degenerative disease of the central nervous system	Degenerative disease of the central nervous system
22253000	Pain	pains
22253000	Pain	Pain
3877011000036101	Lipitor	Lipitor
3877011000036101	Lipitor	Lipitor
22253000	Pain	pain
22253000	Pain	Pain
3723001	Arthritis	arthritis
3723001	Arthritis	Arthritis
8357008	Reduced libido	decreased libido
8357008	Reduced libido	Reduced libido
48500005	Delusional disorder	paranoia
48500005	Delusional disorder	Delusional disorder
367391008	Malaise	ill feeling
367391008	Malaise	Malaise
289195008	Slurred speech	slurpy speach
289195008	Slurred speech	Slurred speech
55300003	Muscle cramp	excessive cramping
55300003	Muscle cramp	Muscle cramp
22253000	Pain	pain
22253000	Pain	Pain
397825006	Gastric ulcer	STOMACH ULCERS
397825006	Gastric ulcer	Gastric ulcer
224960004	Tired	tired
224960004	Tired	Tired
309774006	Weakness of limb	weakness in arms
309774006	Weakness of limb	Weakness of limb
3877011000036101	Lipitor	Lipitor
3877011000036101	Lipitor	Lipitor
3877011000036101	Lipitor	Lipitor
3877011000036101	Lipitor	Lipitor
25701000168107	Enbrel	Enbrel injections
25701000168107	Enbrel	Enbrel
76948002	Severe pain	Severe pain
931804011000036107	omega-3-acid ethyl esters-90	Omega 3-6-9 capsules
931804011000036107	omega-3-acid ethyl esters-90	omega-3-acid ethyl esters-90
32798002	Parkinsonism	Parkinson's symptoms
32798002	Parkinsonism	Parkinsonism
309774006	Weakness of limb	weakness in legs
309774006	Weakness of limb	Weakness of limb
425423002	Pain provoked by movement	hurts to go up stairs
425423002	Pain provoked by movement	Pain provoked by movement
22253000	Pain	aches
22253000	Pain	Pain
57676002	Arthralgia	joint pain
57676002	Arthralgia	Arthralgia
48167000	Amnesia	loss of memory
48167000	Amnesia	Amnesia
419723007	Mentally dull	Foggy brain
419723007	Mentally dull	Mentally dull
271681002	Stomach ache	stomach pains
271681002	Stomach ache	Stomach ache
213257006	Generally unwell	feeling horrible like a severe flu just hit me
213257006	Generally unwell	Generally unwell
68962001	Myalgia	Muscule aches & pains
68962001	Myalgia	Myalgia
247347003	Discomfort	discomfort
247347003	Discomfort	Discomfort
3877011000036101	Lipitor	Lipitor
3877011000036101	Lipitor	Lipitor
258155009	Photosensitisation due to sun	sensitive to sunlight
258155009	Photosensitisation due to sun	Photosensitisation due to sun
161891005	Backache	back pain
161891005	Backache	Backache
82423001	Chronic pain	chronic pain
82423001	Chronic pain	Chronic pain
14760008	Constipation	constipated
14760008	Constipation	Constipation
247592009	Poor short-term memory	short term memory loss
247592009	Poor short-term memory	Poor short-term memory
18876004	Pain in finger	pain in my fingers
18876004	Pain in finger	Pain in finger
315224006	Heavy episode of vaginal bleeding	heavy/extra vaginal bleeding
315224006	Heavy episode of vaginal bleeding	Heavy episode of vaginal bleeding
21839011000036103	bisoprolol	Bisoprolol
21839011000036103	bisoprolol	bisoprolol
399153001	Vertigo	Vertigo
399153001	Vertigo	Vertigo
22298006	Myocardial infarction	heart attack
22298006	Myocardial infarction	Myocardial infarction
21417011000036105	fenofibrate	tricor
21417011000036105	fenofibrate	fenofibrate
60238002	Muscle twitch	mussel twitches
60238002	Muscle twitch	Muscle twitch
44077006	Numbness	Numbness
44077006	Numbness	Numbness
65124004	Swelling	swelling
65124004	Swelling	Swelling
248132003	Craving for food or drink	crave sweets
248132003	Craving for food or drink	Craving for food or drink
10601006	Pain in lower limb	leg pain
10601006	Pain in lower limb	Pain in lower limb
21930011000036101	ezetimibe	Zetia
21930011000036101	ezetimibe	ezetimibe
84229001	Fatigue	increased fatigue
84229001	Fatigue	Fatigue
25064002	Headache	headaches
25064002	Headache	Headache
22253000	Pain	pain
22253000	Pain	Pain
44077006	Numbness	numbness
44077006	Numbness	Numbness
76948002	Severe pain	Severe hip & feet pain
76948002	Severe pain	Severe pain
3877011000036101	Lipitor	lipitor
3877011000036101	Lipitor	Lipitor
309774006	Weakness of limb	dibilitating problem with both of my arms
309774006	Weakness of limb	Weakness of limb
267079009	Trembles	trembling
267079009	Trembles	Trembles
267045008	Gastrointestinal symptom	major gastrointestinal problems
267045008	Gastrointestinal symptom	Gastrointestinal symptom
37796009	Migraine	migrains
37796009	Migraine	Migraine
4171011000036100	Celebrex	Celebrex
4171011000036100	Celebrex	Celebrex
22253000	Pain	pain
22253000	Pain	Pain
3877011000036101	Lipitor	Lipitor
3877011000036101	Lipitor	Lipitor
49727002	Cough	unexplained cough
49727002	Cough	Cough
3877011000036101	Lipitor	Lipitor
3877011000036101	Lipitor	Lipitor
300439004	Gastrointestinal tract problem	some sort of G.I. problems
300439004	Gastrointestinal tract problem	Gastrointestinal tract problem
3877011000036101	Lipitor	Lipitor
3877011000036101	Lipitor	Lipitor
35489007	Depression	depression
35489007	Depression	Depression
57676002	Arthralgia	joint pain
57676002	Arthralgia	Arthralgia
3904011000036106	Zocor	Zocor
3904011000036106	Zocor	Zocor
16386004	Dry skin	skin is so dry
16386004	Dry skin	Dry skin
22253000	Pain	Pain
22253000	Pain	Pain
3877011000036101	Lipitor	Lipitor
3877011000036101	Lipitor	Lipitor
371632003	Coma	coma
371632003	Coma	Coma
282145008	Unable to walk	Unable to walk or stand
282145008	Unable to walk	Unable to walk
60862001	Tinnitus	severe tintitinitis (ringing in ears)
60862001	Tinnitus	Tinnitus
35489007	Depression	Depression
35489007	Depression	Depression
26544005	Muscle weakness	Muscle weakness
26544005	Muscle weakness	Muscle weakness
131148009	Bleeding	bleeding
131148009	Bleeding	Bleeding
68962001	Myalgia	muscle pain
68962001	Myalgia	Myalgia
57676002	Arthralgia	joint pain
57676002	Arthralgia	Arthralgia
386692008	Menorrhagia	heavy menstral bleeding with clots even though i had just finished my cycle a week before
386692008	Menorrhagia	Menorrhagia
73211009	Diabetes mellitus	adiabetic
73211009	Diabetes mellitus	Diabetes mellitus
162076009	Excessive upper gastrointestinal gas	gassy abdominal cramping
162076009	Excessive upper gastrointestinal gas	Excessive upper gastrointestinal gas
246636008	Blurred vision - hazy	Blurred vision - hazy
8943002	Weight gain	weight gain
8943002	Weight gain	Weight gain
30989003	Knee pain	right knee is so painful
30989003	Knee pain	Knee pain
14760008	Constipation	constipation
14760008	Constipation	Constipation
193462001	Insomnia	can't sleep
193462001	Insomnia	Insomnia
267031002	Tiredness symptom	tiredness
267031002	Tiredness symptom	Tiredness symptom
69791001	Increased venous pressure	Increased venous pressure
162059005	Upset stomach	stomach upset
162059005	Upset stomach	Upset stomach
16973004	Limping	limp
16973004	Limping	Limping
225610004	Stiff limbs	Stiff limbs
3877011000036101	Lipitor	Lipitor
4422011000036109	Noten	noten
4422011000036109	Noten	Noten
21417011000036105	fenofibrate	Tricor
21417011000036105	fenofibrate	fenofibrate
62507009	Pins and needles	tingling
62507009	Pins and needles	Pins and needles
284140004	Unable to move arm	couldn't lift my arms
284140004	Unable to move arm	Unable to move arm
271782001	Drowsy	drowsy
271782001	Drowsy	Drowsy
193462001	Insomnia	insomnia
193462001	Insomnia	Insomnia
35489007	Depression	depression
35489007	Depression	Depression
248274002	Lack of energy	low energy
248274002	Lack of energy	Lack of energy
77424011000036100	ubidecarenone	coq10
77424011000036100	ubidecarenone	ubidecarenone
246636008	Blurred vision - hazy	blurred vision
246636008	Blurred vision - hazy	Blurred vision - hazy
248274002	Lack of energy	no energy all day
248274002	Lack of energy	Lack of energy
90673000	Burning sensation	elbows burning
90673000	Burning sensation	Burning sensation
62507009	Pins and needles	tingling
62507009	Pins and needles	Pins and needles
55300003	Muscle cramp	cramping in back
55300003	Muscle cramp	Muscle cramp
248491001	Swollen knee	swelling in knee
248491001	Swollen knee	Swollen knee
53741008	Coronary arteriosclerosis	Coronary Artery Disease
53741008	Coronary arteriosclerosis	Coronary arteriosclerosis
22253000	Pain	pain
22253000	Pain	Pain
166643006	Liver enzymes abnormal	Elevated liver enzymes
166643006	Liver enzymes abnormal	Liver enzymes abnormal
22253000	Pain	Constant aching/pain
22253000	Pain	Pain
116289008	Abdominal bloating	bloating of stomach
116289008	Abdominal bloating	Abdominal bloating
53057004	Hand pain	PAIN IN MY HANDS
53057004	Hand pain	Hand pain
3877011000036101	Lipitor	Lipitor
3877011000036101	Lipitor	Lipitor
193462001	Insomnia	sleepless nights
193462001	Insomnia	Insomnia
310497006	Severe depression	severe depression
310497006	Severe depression	Severe depression
34840004	Tendonitis	tendonits
34840004	Tendonitis	Tendonitis
10601006	Pain in lower limb	legs ache so bad
10601006	Pain in lower limb	Pain in lower limb
14760008	Constipation	constipation
14760008	Constipation	Constipation
30989003	Knee pain	sore and stiff knees
30989003	Knee pain	Knee pain
923927011000036105	melatonin	melatonin
923927011000036105	melatonin	melatonin
